id,x,y,landmark
PuebloGrande-1-T1-910b,650,29,4
PuebloGrande-1-T1-910b,491,31,5
PuebloGrande-1-T1-910b,735,300,6
PuebloGrande-1-T1-910b,639,223,7
PuebloGrande-1-T1-910b,775,135,8
PuebloGrande-2013.16.118,655,517,1
PuebloGrande-2013.16.118,724,267,2
PuebloGrande-2013.16.118,782,15,3
PuebloGrande-2013.16.118,638,48,4
PuebloGrande-2013.16.118,490,75,5
PuebloGrande-2013.16.118,690,352,6
PuebloGrande-2013.16.118,683,255,7
PuebloGrande-2013.16.118,731,202,8
PuebloGrande-2013.16.121,677,513,1
PuebloGrande-2013.16.121,786,273,2
PuebloGrande-2013.16.121,733,16,3
PuebloGrande-2013.16.121,604,70,4
PuebloGrande-2013.16.121,483,48,5
PuebloGrande-2013.16.121,689,538,6
PuebloGrande-2013.16.121,685,448,7
PuebloGrande-2013.16.121,733,386,8
PuebloGrande-2013.16.122,702,524,1
PuebloGrande-2013.16.122,781,281,2
PuebloGrande-2013.16.122,829,48,3
PuebloGrande-2013.16.122,660,87,4
PuebloGrande-2013.16.122,510,167,5
PuebloGrande-2013.16.122,704,551,6
PuebloGrande-2013.16.122,677,423,7
PuebloGrande-2013.16.122,760,292,8
PuebloGrande-2013.16.123,704,524,1
PuebloGrande-2013.16.123,800,273,2
PuebloGrande-2013.16.123,802,10,3
PuebloGrande-2013.16.123,641,58,4
PuebloGrande-2013.16.123,480,87,5
PuebloGrande-2013.16.123,785,350,6
PuebloGrande-2013.16.123,763,286,7
PuebloGrande-2013.16.123,819,233,8
PuebloGrande-2013.16.124,631,503,1
PuebloGrande-2013.16.124,704,281,2
PuebloGrande-2013.16.124,706,31,3
PuebloGrande-2013.16.124,591,64,4
PuebloGrande-2013.16.124,491,58,5
PuebloGrande-2013.16.124,662,432,6
PuebloGrande-2013.16.124,635,394,7
PuebloGrande-2013.16.124,677,352,8
PuebloGrande-2013.16.125,660,511,1
PuebloGrande-2013.16.125,702,263,2
PuebloGrande-2013.16.125,717,6,3
PuebloGrande-2013.16.125,604,39,4
PuebloGrande-2013.16.125,499,70,5
PuebloGrande-2013.16.125,679,317,6
PuebloGrande-2013.16.125,614,275,7
PuebloGrande-2013.16.125,698,215,8
PuebloGrande-2013.16.126,773,542,1
PuebloGrande-2013.16.126,819,290,2
PuebloGrande-2013.16.126,804,31,3
PuebloGrande-2013.16.126,646,39,4
PuebloGrande-2013.16.126,506,45,5
PuebloGrande-2013.16.126,804,438,6
PuebloGrande-2013.16.126,771,346,7
PuebloGrande-2013.16.126,838,194,8
PuebloGrande-2013.16.127,664,511,1
PuebloGrande-2013.16.127,714,267,2
PuebloGrande-2013.16.127,729,16,3
PuebloGrande-2013.16.127,635,110,4
PuebloGrande-2013.16.127,497,171,5
PuebloGrande-2013.16.127,639,586,6
PuebloGrande-2013.16.127,616,546,7
PuebloGrande-2013.16.127,652,536,8
PuebloGrande-2013.16.128,696,511,1
PuebloGrande-2013.16.128,779,271,2
PuebloGrande-2013.16.128,783,12,3
PuebloGrande-2013.16.128,627,27,4
PuebloGrande-2013.16.128,495,48,5
PuebloGrande-2013.16.128,692,496,6
PuebloGrande-2013.16.128,689,427,7
PuebloGrande-2013.16.128,727,371,8
PuebloGrande-2013.16.129,671,517,1
PuebloGrande-2013.16.129,724,271,2
PuebloGrande-2013.16.129,721,8,3
PuebloGrande-2013.16.129,608,75,4
PuebloGrande-2013.16.129,502,131,5
PuebloGrande-2013.16.129,675,486,6
PuebloGrande-2013.16.129,662,434,7
PuebloGrande-2013.16.129,694,394,8
PuebloGrande-2013.16.133,656,657,1
PuebloGrande-2013.16.133,745,444,2
PuebloGrande-2013.16.133,850,189,3
PuebloGrande-2013.16.133,702,56,4
PuebloGrande-2013.16.133,514,16,5
PuebloGrande-2013.16.133,773,369,6
PuebloGrande-2013.16.133,752,302,7
PuebloGrande-2013.16.133,819,267,8
PuebloGrande-2013.16.136,598,517,1
PuebloGrande-2013.16.136,619,270,2
PuebloGrande-2013.16.136,652,29,3
PuebloGrande-2013.16.136,568,10,4
PuebloGrande-2013.16.136,491,6,5
PuebloGrande-2013.16.136,621,227,6
PuebloGrande-2013.16.136,591,189,7
PuebloGrande-2013.16.136,635,162,8
PuebloGrande-2013.16.138,575,636,1
PuebloGrande-2013.16.138,621,315,2
PuebloGrande-2013.16.138,754,20,3
PuebloGrande-2013.16.138,575,18,4
PuebloGrande-2013.16.138,416,37,5
PuebloGrande-2013.16.138,612,308,6
PuebloGrande-2013.16.138,602,240,7
PuebloGrande-2013.16.138,708,210,8
PuebloGrande-2013.16.141,633,509,1
PuebloGrande-2013.16.141,671,262,2
PuebloGrande-2013.16.141,689,10,3
PuebloGrande-2013.16.141,589,22,4
PuebloGrande-2013.16.141,495,37,5
PuebloGrande-2013.16.141,658,356,6
PuebloGrande-2013.16.141,639,323,7
PuebloGrande-2013.16.141,662,296,8
PuebloGrande-2013.16.145,633,503,1
PuebloGrande-2013.16.145,706,267,2
PuebloGrande-2013.16.145,742,10,3
PuebloGrande-2013.16.145,616,43,4
PuebloGrande-2013.16.145,493,75,5
PuebloGrande-2013.16.145,633,515,6
PuebloGrande-2013.16.145,629,482,7
PuebloGrande-2013.16.145,646,450,8
PuebloGrande-2013.16.146,708,607,1
PuebloGrande-2013.16.146,764,387,2
PuebloGrande-2013.16.146,826,25,3
PuebloGrande-2013.16.146,654,34,4
PuebloGrande-2013.16.146,488,18,5
PuebloGrande-2013.16.146,816,229,6
PuebloGrande-2013.16.146,785,151,7
PuebloGrande-2013.16.146,837,92,8
PuebloGrande-2013.16.B111-PD16540.02,689,711,1
PuebloGrande-2013.16.B111-PD16540.02,739,366,2
PuebloGrande-2013.16.B111-PD16540.02,790,8,3
PuebloGrande-2013.16.B111-PD16540.02,644,116,4
PuebloGrande-2013.16.B111-PD16540.02,504,189,5
PuebloGrande-2013.16.B111-PD16540.02,685,636,6
PuebloGrande-2013.16.B111-PD16540.02,662,584,7
PuebloGrande-2013.16.B111-PD16540.02,698,519,8
PuebloGrande-2013.16.B111-PD17486.02,608,504,1
PuebloGrande-2013.16.B111-PD17486.02,628,270,2
PuebloGrande-2013.16.B111-PD17486.02,656,13,3
PuebloGrande-2013.16.B111-PD17486.02,578,50,4
PuebloGrande-2013.16.B111-PD17486.02,498,63,5
PuebloGrande-2013.16.B111-PD17486.02,611,420,6
PuebloGrande-2013.16.B111-PD17486.02,585,385,7
PuebloGrande-2013.16.B111-PD17486.02,619,342,8
PuebloGrande-2013.16.B111-PD17897.04,649,793,1
PuebloGrande-2013.16.B111-PD17897.04,742,413,2
PuebloGrande-2013.16.B111-PD17897.04,764,31,3
PuebloGrande-2013.16.B111-PD17897.04,609,18,4
PuebloGrande-2013.16.B111-PD17897.04,475,35,5
PuebloGrande-2013.16.B111-PD17897.04,742,355,6
PuebloGrande-2013.16.B111-PD17897.04,671,284,7
PuebloGrande-2013.16.B111-PD17897.04,757,214,8
PuebloGrande-2015-34-18-1,650,635,1
PuebloGrande-2015-34-18-1,713,323,2
PuebloGrande-2015-34-18-1,775,18,3
PuebloGrande-2015-34-18-1,636,46,4
PuebloGrande-2015-34-18-1,485,67,5
PuebloGrande-2015-34-18-1,703,301,6
PuebloGrande-2015-34-18-1,649,256,7
PuebloGrande-2015-34-18-1,732,219,8
PuebloGrande-2019.28.023-1,676,551,1
PuebloGrande-2019.28.023-1,732,342,2
PuebloGrande-2019.28.023-1,710,121,3
PuebloGrande-2019.28.023-1,593,83,4
PuebloGrande-2019.28.023-1,475,52,5
PuebloGrande-2019.28.023-1,703,417,6
PuebloGrande-2019.28.023-1,656,364,7
PuebloGrande-2019.28.023-1,749,320,8
PuebloGrande-2019.28.025-1,703,510,1
PuebloGrande-2019.28.025-1,727,260,2
PuebloGrande-2019.28.025-1,723,7,3
PuebloGrande-2019.28.025-1,585,40,4
PuebloGrande-2019.28.025-1,477,50,5
PuebloGrande-2019.28.025-1,716,322,6
PuebloGrande-2019.28.025-1,658,281,7
PuebloGrande-2019.28.025-1,712,238,8
PuebloGrande-2019.28.029-1,667,720,1
PuebloGrande-2019.28.029-1,716,378,2
PuebloGrande-2019.28.029-1,740,9,3
PuebloGrande-2019.28.029-1,596,80,4
PuebloGrande-2019.28.029-1,494,152,5
PuebloGrande-2019.28.029-1,712,279,6
PuebloGrande-2019.28.029-1,617,240,7
PuebloGrande-2019.28.029-1,742,160,8
PuebloGrande-2019.28.031-1,626,532,1
PuebloGrande-2019.28.031-1,662,297,2
PuebloGrande-2019.28.031-1,650,70,3
PuebloGrande-2019.28.031-1,565,80,4
PuebloGrande-2019.28.031-1,490,70,5
PuebloGrande-2019.28.031-1,624,484,6
PuebloGrande-2019.28.031-1,608,448,7
PuebloGrande-2019.28.031-1,626,418,8
PuebloGrande-2019.28.032-1,602,525,1
PuebloGrande-2019.28.032-1,605,287,2
PuebloGrande-2019.28.032-1,643,54,3
PuebloGrande-2019.28.032-1,561,29,4
PuebloGrande-2019.28.032-1,481,22,5
PuebloGrande-2019.28.032-1,626,210,6
PuebloGrande-2019.28.032-1,593,169,7
PuebloGrande-2019.28.032-1,636,152,8
PuebloGrande-2019.28.033-1,580,519,1
PuebloGrande-2019.28.033-1,593,290,2
PuebloGrande-2019.28.033-1,609,54,3
PuebloGrande-2019.28.033-1,552,39,4
PuebloGrande-2019.28.033-1,492,20,5
PuebloGrande-2019.28.033-1,624,217,6
PuebloGrande-2019.28.033-1,576,156,7
PuebloGrande-2019.28.033-1,622,113,8
PuebloGrande-91-9-52-,696,707,1
PuebloGrande-91-9-52-,699,358,2
PuebloGrande-91-9-52-,714,7,3
PuebloGrande-91-9-52-,602,8,4
PuebloGrande-91-9-52-,492,24,5
PuebloGrande-91-9-52-,716,216,6
PuebloGrande-91-9-52-,693,158,7
PuebloGrande-91-9-52-,732,124,8
PuebloGrande-91-9-53,656,574,1
PuebloGrande-91-9-53,727,334,2
PuebloGrande-91-9-53,797,38,3
PuebloGrande-91-9-53,643,23,4
PuebloGrande-91-9-53,498,30,5
PuebloGrande-91-9-53,705,329,6
PuebloGrande-91-9-53,627,277,7
PuebloGrande-91-9-53,742,249,8
PuebloGrande-91-9-56,629,511,1
PuebloGrande-91-9-56,615,266,2
PuebloGrande-91-9-56,661,23,3
PuebloGrande-91-9-56,576,7,4
PuebloGrande-91-9-56,495,13,5
PuebloGrande-91-9-56,640,176,6
PuebloGrande-91-9-56,612,135,7
PuebloGrande-91-9-56,673,83,8
PuebloGrande-91-9-57,650,531,1
PuebloGrande-91-9-57,697,299,2
PuebloGrande-91-9-57,736,60,3
PuebloGrande-91-9-57,617,18,4
PuebloGrande-91-9-57,495,5,5
PuebloGrande-91-9-57,725,225,6
PuebloGrande-91-9-57,702,197,7
PuebloGrande-91-9-57,738,141,8
PuebloGrande-91-9-58,816,493,1
PuebloGrande-91-9-58,902,266,2
PuebloGrande-91-9-58,940,28,3
PuebloGrande-91-9-58,729,67,4
PuebloGrande-91-9-58,519,84,5
PuebloGrande-91-9-58,765,600,6
PuebloGrande-91-9-58,699,518,7
PuebloGrande-91-9-58,832,424,8
PuebloGrande-91-9-59,692,533,1
PuebloGrande-91-9-59,751,281,2
PuebloGrande-91-9-59,787,10,3
PuebloGrande-91-9-59,638,30,4
PuebloGrande-91-9-59,491,36,5
PuebloGrande-91-9-59,715,337,6
PuebloGrande-91-9-59,686,282,7
PuebloGrande-91-9-59,744,226,8
PuebloGrande-91-9-62,575,502,1
PuebloGrande-91-9-62,617,255,2
PuebloGrande-91-9-62,669,10,3
PuebloGrande-91-9-62,585,33,4
PuebloGrande-91-9-62,501,44,5
PuebloGrande-91-9-62,647,204,6
PuebloGrande-91-9-62,609,139,7
PuebloGrande-91-9-62,673,65,8
PuebloGrande-91-9-69,710,795,1
PuebloGrande-91-9-69,743,400,2
PuebloGrande-91-9-69,787,4,3
PuebloGrande-91-9-69,651,79,4
PuebloGrande-91-9-69,503,101,5
PuebloGrande-91-9-69,705,754,6
PuebloGrande-91-9-69,667,704,7
PuebloGrande-91-9-69,722,633,8
PuebloGrande-92-29-2,685,510,1
PuebloGrande-92-29-2,713,256,2
PuebloGrande-92-29-2,670,4,3
PuebloGrande-92-29-2,576,74,4
PuebloGrande-92-29-2,482,122,5
PuebloGrande-92-29-2,669,574,6
PuebloGrande-92-29-2,651,496,7
PuebloGrande-92-29-2,703,424,8
PuebloGrande-92-29-5,673,523,1
PuebloGrande-92-29-5,718,276,2
PuebloGrande-92-29-5,731,25,3
PuebloGrande-92-29-5,614,18,4
PuebloGrande-92-29-5,501,10,5
PuebloGrande-92-29-5,696,337,6
PuebloGrande-92-29-5,633,291,7
PuebloGrande-92-29-5,710,226,8
PuebloGrande-92-30-101,661,616,1
PuebloGrande-92-30-101,684,313,2
PuebloGrande-92-30-101,684,7,3
PuebloGrande-92-30-101,592,25,4
PuebloGrande-92-30-101,511,70,5
PuebloGrande-92-30-101,680,227,6
PuebloGrande-92-30-101,585,190,7
PuebloGrande-92-30-101,687,137,8
PuebloGrande-92-30-103,664,512,1
PuebloGrande-92-30-103,762,271,2
PuebloGrande-92-30-103,749,5,3
PuebloGrande-92-30-103,615,12,4
PuebloGrande-92-30-103,487,17,5
PuebloGrande-92-30-103,700,458,6
PuebloGrande-92-30-103,654,357,7
PuebloGrande-92-30-103,751,294,8
PuebloGrande-92-30-3,634,626,1
PuebloGrande-92-30-3,722,320,2
PuebloGrande-92-30-3,748,4,3
PuebloGrande-92-30-3,626,46,4
PuebloGrande-92-30-3,504,64,5
PuebloGrande-92-30-3,708,340,6
PuebloGrande-92-30-3,631,278,7
PuebloGrande-92-30-3,736,171,8
PuebloGrande-92-30-4,783,538,1
PuebloGrande-92-30-4,833,291,2
PuebloGrande-92-30-4,842,36,3
PuebloGrande-92-30-4,650,31,4
PuebloGrande-92-30-4,517,67,5
PuebloGrande-92-30-4,813,477,6
PuebloGrande-92-30-4,754,316,7
PuebloGrande-92-30-4,843,199,8
PuebloGrande-92-30-87,731,595,1
PuebloGrande-92-30-87,779,350,2
PuebloGrande-92-30-87,781,20,3
PuebloGrande-92-30-87,635,22,4
PuebloGrande-92-30-87,498,44,5
PuebloGrande-92-30-87,744,468,6
PuebloGrande-92-30-87,739,357,7
PuebloGrande-92-30-87,797,238,8
PuebloGrande-92-30-92,685,531,1
PuebloGrande-92-30-92,734,297,2
PuebloGrande-92-30-92,715,53,3
PuebloGrande-92-30-92,610,22,4
PuebloGrande-92-30-92,505,11,5
PuebloGrande-92-30-92,767,190,6
PuebloGrande-92-30-92,697,139,7
PuebloGrande-92-30-92,721,105,8
PuebloGrande-92-30-93,722,513,1
PuebloGrande-92-30-93,749,259,2
PuebloGrande-92-30-93,725,4,3
PuebloGrande-92-30-93,619,96,4
PuebloGrande-92-30-93,503,164,5
PuebloGrande-92-30-93,705,556,6
PuebloGrande-92-30-93,669,513,7
PuebloGrande-92-30-93,714,488,8
PuebloGrande-92-30-94,702,624,1
PuebloGrande-92-30-94,764,326,2
PuebloGrande-92-30-94,761,4,3
PuebloGrande-92-30-94,644,105,4
PuebloGrande-92-30-94,507,160,5
PuebloGrande-92-30-94,709,545,6
PuebloGrande-92-30-94,700,492,7
PuebloGrande-92-30-94,721,456,8
PuebloGrande-92-30-97,622,614,1
PuebloGrande-92-30-97,646,369,2
PuebloGrande-92-30-97,666,20,3
PuebloGrande-92-30-97,574,4,4
PuebloGrande-92-30-97,485,16,5
PuebloGrande-92-30-97,650,240,6
PuebloGrande-92-30-97,614,177,7
PuebloGrande-92-30-97,677,51,8
PuebloGrande-92-30-98-,671,675,1
PuebloGrande-92-30-98-,712,351,2
PuebloGrande-92-30-98-,688,30,3
PuebloGrande-92-30-98-,597,15,4
PuebloGrande-92-30-98-,502,8,5
PuebloGrande-92-30-98-,697,404,6
PuebloGrande-92-30-98-,663,327,7
PuebloGrande-92-30-98-,723,198,8
PuebloGrande-97-1-5,649,508,1
PuebloGrande-97-1-5,693,264,2
PuebloGrande-97-1-5,696,10,3
PuebloGrande-97-1-5,592,31,4
PuebloGrande-97-1-5,493,32,5
PuebloGrande-97-1-5,688,224,6
PuebloGrande-97-1-5,596,209,7
PuebloGrande-97-1-5,700,177,8
PuebloGrande-PGM73-L14,633,691,1
PuebloGrande-PGM73-L14,715,351,2
PuebloGrande-PGM73-L14,768,5,3
PuebloGrande-PGM73-L14,643,101,4
PuebloGrande-PGM73-L14,500,147,5
PuebloGrande-PGM73-L14,620,686,6
PuebloGrande-PGM73-L14,589,639,7
PuebloGrande-PGM73-L14,648,608,8
PuebloGrande-PGM79-L2,820,981,1
PuebloGrande-PGM79-L2,890,513,2
PuebloGrande-PGM79-L2,894,41,3
PuebloGrande-PGM79-L2,704,35,4
PuebloGrande-PGM79-L2,521,36,5
PuebloGrande-PGM79-L2,911,374,6
PuebloGrande-PGM79-L2,726,305,7
PuebloGrande-PGM79-L2,917,136,8
PuebloGrande-PGM79-L4,663,512,1
PuebloGrande-PGM79-L4,686,256,2
PuebloGrande-PGM79-L4,688,4,3
PuebloGrande-PGM79-L4,589,17,4
PuebloGrande-PGM79-L4,497,44,5
PuebloGrande-PGM79-L4,643,574,6
PuebloGrande-PGM79-L4,615,535,7
PuebloGrande-PGM79-L4,650,500,8
PuebloGrande-u-9-1-n5e4-s-36-,627,639,1
PuebloGrande-u-9-1-n5e4-s-36-,704,334,2
PuebloGrande-u-9-1-n5e4-s-36-,745,19,3
PuebloGrande-u-9-1-n5e4-s-36-,562,47,4
PuebloGrande-u-9-1-n5e4-s-36-,439,168,5
PuebloGrande-u-9-1-n5e4-s-36-,688,400,6
PuebloGrande-u-9-1-n5e4-s-36-,601,314,7
PuebloGrande-u-9-1-n5e4-s-36-,732,252,8
PuebloGrande-u-9-1-n5e4-s-57-,837,828,1
PuebloGrande-u-9-1-n5e4-s-57-,875,421,2
PuebloGrande-u-9-1-n5e4-s-57-,884,10,3
PuebloGrande-u-9-1-n5e4-s-57-,671,63,4
PuebloGrande-u-9-1-n5e4-s-57-,498,191,5
PuebloGrande-u-9-1-n5e4-s-57-,849,422,6
PuebloGrande-u-9-1-n5e4-s-57-,687,395,7
PuebloGrande-u-9-1-n5e4-s-57-,882,219,8
PuebloGrande-u-9-1-n5e4-s-74-,654,506,1
PuebloGrande-u-9-1-n5e4-s-74-,735,258,2
PuebloGrande-u-9-1-n5e4-s-74-,791,5,3
PuebloGrande-u-9-1-n5e4-s-74-,649,76,4
PuebloGrande-u-9-1-n5e4-s-74-,495,109,5
PuebloGrande-u-9-1-n5e4-s-74-,647,451,6
PuebloGrande-u-9-1-n5e4-s-74-,607,372,7
PuebloGrande-u-9-1-n5e4-s-74-,705,310,8
RCD-V_5_101-9003-2,763,739,1
RCD-V_5_101-9003-2,919,411,2
RCD-V_5_101-9003-2,919,43,3
RCD-V_5_101-9003-2,717,18,4
RCD-V_5_101-9003-2,519,54,5
RCD-V_5_101-9003-2,907,455,6
RCD-V_5_101-9003-2,829,398,7
RCD-V_5_101-9003-2,917,277,8
RCD-V_5_4-136-5,633,580,1
RCD-V_5_4-136-5,606,323,2
RCD-V_5_4-136-5,692,81,3
RCD-V_5_4-136-5,602,35,4
RCD-V_5_4-136-5,501,31,5
RCD-V_5_4-136-5,641,240,6
RCD-V_5_4-136-5,637,179,7
RCD-V_5_4-136-5,692,148,8
RCD-V_5_4-148-2,708,526,1
RCD-V_5_4-148-2,762,274,2
RCD-V_5_4-148-2,773,16,3
RCD-V_5_4-148-2,631,45,4
RCD-V_5_4-148-2,497,64,5
RCD-V_5_4-148-2,731,450,6
RCD-V_5_4-148-2,698,382,7
RCD-V_5_4-148-2,752,334,8
RCD-V_5_4-148-3,671,549,1
RCD-V_5_4-148-3,698,315,2
RCD-V_5_4-148-3,673,73,3
RCD-V_5_4-148-3,591,41,4
RCD-V_5_4-148-3,508,45,5
RCD-V_5_4-148-3,704,350,6
RCD-V_5_4-148-3,671,296,7
RCD-V_5_4-148-3,692,231,8
RCD-V_5_4-148-5,763,868,1
RCD-V_5_4-148-5,827,467,2
RCD-V_5_4-148-5,890,39,3
RCD-V_5_4-148-5,679,41,4
RCD-V_5_4-148-5,484,60,5
RCD-V_5_4-148-5,796,584,6
RCD-V_5_4-148-5,685,501,7
RCD-V_5_4-148-5,808,430,8
RCD-V_5_4-180,631,636,1
RCD-V_5_4-180,644,322,2
RCD-V_5_4-180,664,10,3
RCD-V_5_4-180,552,56,4
RCD-V_5_4-180,464,70,5
RCD-V_5_4-180,641,204,6
RCD-V_5_4-180,589,183,7
RCD-V_5_4-180,641,148,8
RCD-V_5_4-417-2,638,508,1
RCD-V_5_4-417-2,695,260,2
RCD-V_5_4-417-2,737,4,3
RCD-V_5_4-417-2,618,70,4
RCD-V_5_4-417-2,501,116,5
RCD-V_5_4-417-2,622,515,6
RCD-V_5_4-417-2,618,449,7
RCD-V_5_4-417-2,657,400,8
RCD-V_5_4-911-2,654,513,1
RCD-V_5_4-911-2,725,256,2
RCD-V_5_4-911-2,781,20,3
RCD-V_5_4-911-2,637,79,4
RCD-V_5_4-911-2,487,156,5
RCD-V_5_4-911-2,658,505,6
RCD-V_5_4-911-2,637,440,7
RCD-V_5_4-911-2,683,396,8
RCD-V_5_4-911-5,660,509,1
RCD-V_5_4-911-5,756,267,2
RCD-V_5_4-911-5,771,10,3
RCD-V_5_4-911-5,637,75,4
RCD-V_5_4-911-5,493,123,5
RCD-V_5_4-911-5,669,465,6
RCD-V_5_4-911-5,639,336,7
RCD-V_5_4-911-5,775,229,8
RCD-V_5_4-911,616,607,1
RCD-V_5_4-911,635,338,2
RCD-V_5_4-911,735,56,3
RCD-V_5_4-911,612,8,4
RCD-V_5_4-911,493,10,5
RCD-V_5_4-911,696,175,6
RCD-V_5_4-911,677,135,7
RCD-V_5_4-911,719,106,8
RCD-V_5_90-6484,635,519,1
RCD-V_5_90-6484,687,273,2
RCD-V_5_90-6484,648,33,3
RCD-V_5_90-6484,573,58,4
RCD-V_5_90-6484,481,66,5
RCD-V_5_90-6484,662,354,6
RCD-V_5_90-6484,639,323,7
RCD-V_5_90-6484,677,300,8
RPMS-11251-1,680,530,1
RPMS-11251-1,693,288,2
RPMS-11251-1,678,57,3
RPMS-11251-1,587,16,4
RPMS-11251-1,488,5,5
RPMS-11251-1,688,342,6
RPMS-11251-1,626,256,7
RPMS-11251-1,695,193,8
RPMS-11257-1,600,495,1
RPMS-11257-1,686,238,2
RPMS-11257-1,770,7,3
RPMS-11257-1,619,7,4
RPMS-11257-1,494,44,5
RPMS-11257-1,671,294,6
RPMS-11257-1,665,264,7
RPMS-11257-1,688,232,8
RPMS-11262-1,599,852,1
RPMS-11262-1,739,508,2
RPMS-11262-1,851,167,3
RPMS-11262-1,667,207,4
RPMS-11262-1,485,209,5
RPMS-11262-1,596,847,6
RPMS-11262-1,609,780,7
RPMS-11262-1,660,703,8
RPMS-12929-1,649,500,1
RPMS-12929-1,721,260,2
RPMS-12929-1,777,14,3
RPMS-12929-1,628,87,4
RPMS-12929-1,503,141,5
RPMS-12929-1,662,472,6
RPMS-12929-1,650,428,7
RPMS-12929-1,686,383,8
RPMS-136-1,771,603,1
RPMS-136-1,822,329,2
RPMS-136-1,822,39,3
RPMS-136-1,647,14,4
RPMS-136-1,483,13,5
RPMS-136-1,803,441,6
RPMS-136-1,744,361,7
RPMS-136-1,807,294,8
RPMS-1449-1,660,513,1
RPMS-1449-1,723,271,2
RPMS-1449-1,719,16,3
RPMS-1449-1,606,22,4
RPMS-1449-1,496,33,5
RPMS-1449-1,665,480,6
RPMS-1449-1,647,428,7
RPMS-1449-1,690,378,8
RPMS-14625-1,647,519,1
RPMS-14625-1,683,279,2
RPMS-14625-1,704,39,3
RPMS-14625-1,563,22,4
RPMS-14625-1,442,7,5
RPMS-14625-1,669,364,6
RPMS-14625-1,606,253,7
RPMS-14625-1,708,162,8
RPMS-148-1,699,532,1
RPMS-148-1,753,286,2
RPMS-148-1,796,33,3
RPMS-148-1,630,50,4
RPMS-148-1,483,52,5
RPMS-148-1,721,465,6
RPMS-148-1,690,400,7
RPMS-148-1,745,346,8
RPMS-1868-1,716,549,1
RPMS-1868-1,768,305,2
RPMS-1868-1,758,46,3
RPMS-1868-1,622,42,4
RPMS-1868-1,503,29,5
RPMS-1868-1,723,499,6
RPMS-1868-1,693,456,7
RPMS-1868-1,734,417,8
RPMS-20347-1,617,500,1
RPMS-20347-1,679,261,2
RPMS-20347-1,699,5,3
RPMS-20347-1,589,61,4
RPMS-20347-1,487,137,5
RPMS-20347-1,650,363,6
RPMS-20347-1,626,333,7
RPMS-20347-1,662,318,8
RPMS-20749-1,773,1000,1
RPMS-20749-1,833,512,2
RPMS-20749-1,833,11,3
RPMS-20749-1,660,39,4
RPMS-20749-1,484,76,5
RPMS-20749-1,861,225,6
RPMS-20749-1,815,139,7
RPMS-20749-1,848,62,8
RPMS-2083-1,736,549,1
RPMS-2083-1,833,314,2
RPMS-2083-1,805,68,3
RPMS-2083-1,632,72,4
RPMS-2083-1,483,29,5
RPMS-2083-1,753,536,6
RPMS-2083-1,753,461,7
RPMS-2083-1,801,420,8
RPMS-20851-1,738,705,1
RPMS-20851-1,779,363,2
RPMS-20851-1,777,9,3
RPMS-20851-1,634,44,4
RPMS-20851-1,487,80,5
RPMS-20851-1,734,638,6
RPMS-20851-1,682,584,7
RPMS-20851-1,736,542,8
RPMS-20878-1,690,534,1
RPMS-20878-1,755,286,2
RPMS-20878-1,783,29,3
RPMS-20878-1,652,83,4
RPMS-20878-1,514,64,5
RPMS-20878-1,758,283,6
RPMS-20878-1,751,202,7
RPMS-20878-1,794,122,8
RPMS-20899-1,619,504,1
RPMS-20899-1,667,264,2
RPMS-20899-1,717,7,3
RPMS-20899-1,606,46,4
RPMS-20899-1,516,106,5
RPMS-20899-1,626,467,6
RPMS-20899-1,602,428,7
RPMS-20899-1,636,391,8
RPMS-21178-1,667,513,1
RPMS-21178-1,727,277,2
RPMS-21178-1,768,11,3
RPMS-21178-1,617,7,4
RPMS-21178-1,468,7,5
RPMS-21178-1,669,521,6
RPMS-21178-1,652,417,7
RPMS-21178-1,706,351,8
RPMS-2126-1,745,608,1
RPMS-2126-1,819,335,2
RPMS-2126-1,825,50,3
RPMS-2126-1,652,26,4
RPMS-2126-1,488,46,5
RPMS-2126-1,798,491,6
RPMS-2126-1,779,376,7
RPMS-2126-1,822,325,8
RPMS-21357-1,703,540,1
RPMS-21357-1,775,303,2
RPMS-21357-1,809,52,3
RPMS-21357-1,634,33,4
RPMS-21357-1,485,54,5
RPMS-21357-1,745,407,6
RPMS-21357-1,710,318,7
RPMS-21357-1,784,243,8
RPMS-2136-1,650,601,1
RPMS-2136-1,711,330,2
RPMS-2136-1,734,24,3
RPMS-2136-1,596,27,4
RPMS-2136-1,488,26,5
RPMS-2136-1,729,251,6
RPMS-2136-1,699,197,7
RPMS-2136-1,730,169,8
RPMS-21690-1,686,572,1
RPMS-21690-1,715,327,2
RPMS-21690-1,639,11,3
RPMS-21690-1,582,21,4
RPMS-21690-1,520,7,5
RPMS-21690-1,706,226,6
RPMS-21690-1,676,200,7
RPMS-21690-1,697,115,8
RPMS-2247-1,665,510,1
RPMS-2247-1,693,255,2
RPMS-2247-1,671,5,3
RPMS-2247-1,582,57,4
RPMS-2247-1,487,52,5
RPMS-2247-1,665,435,6
RPMS-2247-1,639,383,7
RPMS-2247-1,669,342,8
RPMS-23723-1,658,528,1
RPMS-23723-1,708,303,2
RPMS-23723-1,745,55,3
RPMS-23723-1,613,70,4
RPMS-23723-1,501,104,5
RPMS-23723-1,716,251,6
RPMS-23723-1,682,232,7
RPMS-23723-1,714,199,8
RPMS-24067-1,611,618,1
RPMS-24067-1,644,347,2
RPMS-24067-1,682,54,3
