id,x,y,landmark
RPMS-6492-1,698,5,3
RPMS-6492-1,594,64,4
RPMS-6493-1,701,501,1
RPMS-6493-1,708,256,2
RPMS-6493-1,723,6,3
RPMS-6493-1,599,49,4
RPMS-6499-2,743,506,1
RPMS-6499-2,757,260,2
RPMS-6499-2,761,26,3
RPMS-6499-2,615,7,4
RPMS-6499-3,608,496,1
RPMS-6499-3,657,252,2
RPMS-6499-3,627,7,3
RPMS-6499-3,562,13,4
RPMS-6501-1,698,507,1
RPMS-6501-1,750,269,2
RPMS-6501-1,763,10,3
RPMS-6501-1,625,39,4
RPMS-6501-2,655,509,1
RPMS-6501-2,701,266,2
RPMS-6501-2,713,10,3
RPMS-6501-2,605,36,4
RPMS-6509-1,685,516,1
RPMS-6509-1,748,274,2
RPMS-6509-1,751,15,3
RPMS-6509-1,614,31,4
RPMS-6511-1,713,515,1
RPMS-6511-1,742,268,2
RPMS-6511-1,717,17,3
RPMS-6511-1,597,14,4
RPMS-6514-1,826,526,1
RPMS-6514-1,835,266,2
RPMS-6514-1,799,6,3
RPMS-6514-1,637,76,4
RPMS-6519-1,638,529,1
RPMS-6519-1,681,272,2
RPMS-6519-1,721,27,3
RPMS-6519-1,605,44,4
RPMS-6520-1,759,637,1
RPMS-6520-1,809,333,2
RPMS-6520-1,810,11,3
RPMS-6520-1,655,61,4
RPMS-6527-1,701,515,1
RPMS-6527-1,781,269,2
RPMS-6527-1,816,14,3
RPMS-6527-1,674,43,4
RPMS-6533-1,677,538,1
RPMS-6533-1,742,294,2
RPMS-6533-1,793,46,3
RPMS-6533-1,647,41,4
RPMS-6536-1,657,695,1
RPMS-6536-1,711,438,2
RPMS-6536-1,748,7,3
RPMS-6536-1,618,36,4
RPMS-6537-1,535,554,1
RPMS-6537-1,657,334,2
RPMS-6537-1,768,110,3
RPMS-6537-1,652,17,4
RPMS-6539-1,684,639,1
RPMS-6539-1,750,407,2
RPMS-6539-1,790,72,3
RPMS-6539-1,657,83,4
RPMS-6546-2,667,539,1
RPMS-6546-2,725,289,2
RPMS-6546-2,664,52,3
RPMS-6546-2,573,65,4
RPMS-6546-3,657,502,1
RPMS-6546-3,680,242,2
RPMS-6546-3,573,5,3
RPMS-6546-3,523,20,4
RPMS-6547-1,676,529,1
RPMS-6547-1,709,289,2
RPMS-6547-1,725,46,3
RPMS-6547-1,619,30,4
RPMS-6552-3,855,645,1
RPMS-6552-3,867,335,2
RPMS-6552-3,915,27,3
RPMS-6552-3,703,46,4
RPMS-6555-2,639,535,1
RPMS-6555-2,712,296,2
RPMS-6555-2,778,24,3
RPMS-6555-2,637,8,4
RPMS-6555-3,604,532,1
RPMS-6555-3,683,291,2
RPMS-6555-3,730,40,3
RPMS-6555-3,615,5,4
RPMS-656-1,694,511,1
RPMS-656-1,801,271,2
RPMS-656-1,774,5,3
RPMS-656-1,633,45,4
RPMS-6563-1,660,551,1
RPMS-6563-1,714,313,2
RPMS-6563-1,737,68,3
RPMS-6563-1,622,36,4
RPMS-6568-1,692,514,1
RPMS-6568-1,757,263,2
RPMS-6568-1,806,8,3
RPMS-6568-1,655,27,4
RPMS-6572-1,718,516,1
RPMS-6572-1,744,263,2
RPMS-6572-1,747,4,3
RPMS-6572-1,623,43,4
RPMS-6577-1,739,519,1
RPMS-6577-1,777,261,2
RPMS-6577-1,757,7,3
RPMS-6577-1,613,48,4
RPMS-6582-1,715,577,1
RPMS-6582-1,776,341,2
RPMS-6582-1,762,95,3
RPMS-6582-1,650,57,4
RPMS-6584-1,653,606,1
RPMS-6584-1,681,312,2
RPMS-6584-1,664,16,3
RPMS-6584-1,581,20,4
RPMS-6602-1,629,550,1
RPMS-6602-1,716,312,2
RPMS-6602-1,787,63,3
RPMS-6602-1,648,60,4
RPMS-6612-1,625,541,1
RPMS-6612-1,647,312,2
RPMS-6612-1,673,80,3
RPMS-6612-1,585,73,4
RPMS-6615-1,666,537,1
RPMS-6615-1,709,290,2
RPMS-6615-1,759,11,3
RPMS-6615-1,621,37,4
RPMS-6624-1,764,748,1
RPMS-6624-1,822,394,2
RPMS-6624-1,808,32,3
RPMS-6624-1,645,40,4
RPMS-6663-1,778,708,1
RPMS-6663-1,836,367,2
RPMS-6663-1,832,17,3
RPMS-6663-1,661,28,4
RPMS-6670-1,676,533,1
RPMS-6670-1,730,289,2
RPMS-6670-1,788,45,3
RPMS-6670-1,641,44,4
RPMS-6671-1,718,668,1
RPMS-6671-1,729,377,2
RPMS-6671-1,757,99,3
RPMS-6671-1,640,10,4
RPMS-6674-1,573,561,1
RPMS-6674-1,649,317,2
RPMS-6674-1,697,37,3
RPMS-6674-1,600,33,4
RPMS-6678-1,605,533,1
RPMS-6678-1,666,278,2
RPMS-6678-1,712,23,3
RPMS-6678-1,605,23,4
RPMS-6680-1,695,577,1
RPMS-6680-1,747,304,2
RPMS-6680-1,787,27,3
RPMS-6680-1,637,28,4
RPMS-6681-2,666,509,1
RPMS-6681-2,691,260,2
RPMS-6681-2,712,12,3
RPMS-6681-2,599,23,4
RPMS-6681-3,648,725,1
RPMS-6681-3,685,365,2
RPMS-6681-3,723,5,3
RPMS-6681-3,605,55,4
RPMS-6681-4,699,678,1
RPMS-6681-4,762,346,2
RPMS-6681-4,762,8,3
RPMS-6681-4,631,70,4
RPMS-6685-1,760,786,1
RPMS-6685-1,796,395,2
RPMS-6685-1,823,7,3
RPMS-6685-1,663,84,4
RPMS-6687-1,648,512,1
RPMS-6687-1,691,261,2
RPMS-6687-1,713,14,3
RPMS-6687-1,607,20,4
RPMS-6689-1,680,509,1
RPMS-6689-1,711,259,2
RPMS-6689-1,712,4,3
RPMS-6689-1,607,57,4
RPMS-6693-1,621,718,1
RPMS-6693-1,737,419,2
RPMS-6693-1,842,113,3
RPMS-6693-1,674,107,4
RPMS-6694-1,570,597,1
RPMS-6694-1,660,351,2
RPMS-6694-1,688,18,3
RPMS-6694-1,594,31,4
RPMS-6702-1,699,520,1
RPMS-6702-1,755,269,2
RPMS-6702-1,772,14,3
RPMS-6702-1,630,52,4
RPMS-6704-1,683,590,1
RPMS-6704-1,712,297,2
RPMS-6704-1,699,5,3
RPMS-6704-1,593,61,4
RPMS-9000-1,770,735,1
RPMS-9000-1,850,419,2
RPMS-9000-1,874,99,3
RPMS-9000-1,691,20,4
RPMS-9003-1,687,536,1
RPMS-9003-1,738,298,2
RPMS-9003-1,736,23,3
RPMS-9003-1,618,14,4
RPMS-9007-1,634,535,1
RPMS-9007-1,709,303,2
RPMS-9007-1,741,64,3
RPMS-9007-1,617,59,4
RPMS-9043-1,663,581,1
RPMS-9043-1,714,343,2
RPMS-9043-1,749,28,3
RPMS-9043-1,620,17,4
RPMS-9316-1,657,623,1
RPMS-9316-1,729,326,2
RPMS-9316-1,778,21,3
RPMS-9316-1,638,30,4
RPMS-9374-1,655,516,1
RPMS-9374-1,678,266,2
RPMS-9374-1,686,8,3
RPMS-9374-1,589,49,4
RPMS-U_8_25-23769_1,602,513,1
RPMS-U_8_25-23769_1,642,260,2
RPMS-U_8_25-23769_1,674,7,3
RPMS-U_8_25-23769_1,587,32,4
RPMS-U_8_25-23900_1,709,702,1
RPMS-U_8_25-23900_1,802,384,2
RPMS-U_8_25-23900_1,793,49,3
RPMS-U_8_25-23900_1,640,115,4
RPMS-U_8_25-24377_1,689,535,1
RPMS-U_8_25-24377_1,743,288,2
RPMS-U_8_25-24377_1,791,12,3
RPMS-U_8_25-24377_1,650,83,4
RPMS-U_8_25-24438_2,630,507,1
RPMS-U_8_25-24438_2,686,256,2
RPMS-U_8_25-24438_2,742,5,3
RPMS-U_8_25-24438_2,627,79,4
RPMS-U_8_450-11846_1,635,574,1
RPMS-U_8_450-11846_1,672,333,2
RPMS-U_8_450-11846_1,674,28,3
RPMS-U_8_450-11846_1,592,18,4
RPMS-U_8_450-27242_2,635,541,1
RPMS-U_8_450-27242_2,680,292,2
RPMS-U_8_450-27242_2,723,12,3
RPMS-U_8_450-27242_2,617,44,4
RPMS-U_8_450-27281_1,735,572,1
RPMS-U_8_450-27281_1,836,352,2
RPMS-U_8_450-27281_1,843,101,3
RPMS-U_8_450-27281_1,670,73,4
RPMS-U_8_450-27281_2,695,755,1
RPMS-U_8_450-27281_2,757,390,2
RPMS-U_8_450-27281_2,817,17,3
RPMS-U_8_450-27281_2,657,38,4
RPMS-U_8_450-27333_1,643,520,1
RPMS-U_8_450-27333_1,685,266,2
RPMS-U_8_450-27333_1,710,5,3
RPMS-U_8_450-27333_1,588,58,4
RPMS-U_8_450-27333_2,750,552,1
RPMS-U_8_450-27333_2,787,315,2
RPMS-U_8_450-27333_2,774,72,3
RPMS-U_8_450-27333_2,636,16,4
RPMS-U_8_450-27498_1,650,701,1
RPMS-U_8_450-27498_1,719,354,2
RPMS-U_8_450-27498_1,790,4,3
RPMS-U_8_450-27498_1,637,44,4
RPMS-U_8_450-27498_2,635,543,1
RPMS-U_8_450-27498_2,692,299,2
RPMS-U_8_450-27498_2,710,5,3
RPMS-U_8_450-27498_2,614,59,4
RPMS-U_8_450-27580_1,665,509,1
RPMS-U_8_450-27580_1,713,262,2
RPMS-U_8_450-27580_1,712,7,3
RPMS-U_8_450-27580_1,606,7,4
RPMS-U_8_450-29315_1,658,570,1
RPMS-U_8_450-29315_1,718,351,2
RPMS-U_8_450-29315_1,742,125,3
RPMS-U_8_450-29315_1,622,89,4
RPMS-U_8_458-29873_1,736,639,1
RPMS-U_8_458-29873_1,802,326,2
RPMS-U_8_458-29873_1,867,10,3
RPMS-U_8_458-29873_1,679,24,4
RPMS-U_8_458-29967_2,596,529,1
RPMS-U_8_458-29967_2,623,292,2
RPMS-U_8_458-29967_2,627,57,3
RPMS-U_8_458-29967_2,565,32,4
RPMS-U_8_458-29967_3,669,681,1
RPMS-U_8_458-29967_3,774,359,2
RPMS-U_8_458-29967_3,820,21,3
RPMS-U_8_458-29967_3,631,14,4
RPMS-U_8_458-30365_1,578,506,1
RPMS-U_8_458-30365_1,608,254,2
RPMS-U_8_458-30365_1,608,5,3
RPMS-U_8_458-30365_1,554,42,4
RPMS-U_8_577-34382_1,653,502,1
RPMS-U_8_577-34382_1,767,274,2
RPMS-U_8_577-34382_1,796,18,3
RPMS-U_8_577-34382_1,646,36,4
RPMS-V_5_112-10237_1,588,522,1
RPMS-V_5_112-10237_1,640,277,2
RPMS-V_5_112-10237_1,713,20,3
RPMS-V_5_112-10237_1,606,34,4
RPMS-V_5_119-12912_1,697,553,1
RPMS-V_5_119-12912_1,766,313,2
RPMS-V_5_119-12912_1,800,73,3
RPMS-V_5_119-12912_1,663,20,4
RPMS-V_5_119-12951_3,696,558,1
RPMS-V_5_119-12951_3,765,309,2
RPMS-V_5_119-12951_3,791,18,3
RPMS-V_5_119-12951_3,647,70,4
RPMS-V_5_130-20533_1,625,508,1
RPMS-V_5_130-20533_1,661,258,2
RPMS-V_5_130-20533_1,683,7,3
RPMS-V_5_130-20533_1,583,43,4
RPMS-V_5_130-21701_2,595,502,1
RPMS-V_5_130-21701_2,681,264,2
RPMS-V_5_130-21701_2,688,7,3
RPMS-V_5_130-21701_2,598,85,4
RPMS-V_5_137-29382_1,655,594,1
RPMS-V_5_137-29382_1,709,302,2
RPMS-V_5_137-29382_1,741,12,3
RPMS-V_5_137-29382_1,617,53,4
RPMS-V_5_137-29382_2,664,663,1
RPMS-V_5_137-29382_2,746,355,2
RPMS-V_5_137-29382_2,761,34,3
RPMS-V_5_137-29382_2,601,8,4
RPMS-V_5_139-21178_3,719,568,1
RPMS-V_5_139-21178_3,768,320,2
RPMS-V_5_139-21178_3,755,34,3
RPMS-V_5_139-21178_3,607,45,4
RPMS-V_5_139-21178_5,686,526,1
RPMS-V_5_139-21178_5,754,278,2
RPMS-V_5_139-21178_5,768,23,3
RPMS-V_5_139-21178_5,631,66,4
RPMS-V_5_139-21178_8,669,585,1
RPMS-V_5_139-21178_8,711,350,2
RPMS-V_5_139-21178_8,731,56,3
RPMS-V_5_139-21178_8,614,86,4
RPMS-V_5_139-21178_9,589,509,1
RPMS-V_5_139-21178_9,634,261,2
RPMS-V_5_139-21178_9,631,8,3
RPMS-V_5_139-21178_9,563,23,4
RPMS-V_5_139-21357_3,718,686,1
RPMS-V_5_139-21357_3,824,362,2
RPMS-V_5_139-21357_3,895,29,3
RPMS-V_5_139-21357_3,695,36,4
RPMS-V_5_66-16365_1,625,505,1
RPMS-V_5_66-16365_1,667,257,2
RPMS-V_5_66-16365_1,699,4,3
RPMS-V_5_66-16365_1,608,53,4
RPMS-V_5_66-16503_1,655,596,1
RPMS-V_5_66-16503_1,712,384,2
RPMS-V_5_66-16503_1,747,153,3
RPMS-V_5_66-16503_1,661,27,4
RPMS-V_5_66-16979_2,624,538,1
RPMS-V_5_66-16979_2,676,308,2
RPMS-V_5_66-16979_2,697,65,3
RPMS-V_5_66-16979_2,601,11,4
RPMS-V_5_66-18321_2,647,509,1
RPMS-V_5_66-18321_2,722,260,2
RPMS-V_5_66-18321_2,748,4,3
RPMS-V_5_66-18321_2,628,23,4
RPMS-V_5_66-18796_1,662,565,1
RPMS-V_5_66-18796_1,709,312,2
RPMS-V_5_66-18796_1,758,11,3
RPMS-V_5_66-18796_1,631,50,4
RPMS-V_5_66-19085_1,689,533,1
RPMS-V_5_66-19085_1,749,296,2
RPMS-V_5_66-19085_1,814,53,3
RPMS-V_5_66-19085_1,658,68,4
RPMS-V_5_66-19352_1,613,510,1
RPMS-V_5_66-19352_1,656,259,2
RPMS-V_5_66-19352_1,684,14,3
RPMS-V_5_66-19352_1,590,30,4
RPMS-V_5_66-19875_1,773,842,1
RPMS-V_5_66-19875_1,842,428,2
RPMS-V_5_66-19875_1,891,10,3
RPMS-V_5_66-19875_1,688,61,4
RPMS-V_5_66-20354_1,636,517,1
RPMS-V_5_66-20354_1,713,275,2
RPMS-V_5_66-20354_1,748,21,3
RPMS-V_5_66-20354_1,624,27,4
RPMS-V_5_66-20743_1,664,548,1
RPMS-V_5_66-20743_1,709,297,2
RPMS-V_5_66-20743_1,702,11,3
RPMS-V_5_66-20743_1,599,44,4
SCARP-AZ-P-11-1-1051,815,969,1
SCARP-AZ-P-11-1-1051,903,496,2
SCARP-AZ-P-11-1-1051,889,10,3
SCARP-AZ-P-11-1-1051,691,22,4
SCARP-AZ-P-11-1-1052,683,514,1
SCARP-AZ-P-11-1-1052,710,268,2
SCARP-AZ-P-11-1-1052,650,14,3
SCARP-AZ-P-11-1-1052,542,19,4
SCARP-AZ-P-11-1-1092.2,687,501,1
SCARP-AZ-P-11-1-1092.2,712,259,2
SCARP-AZ-P-11-1-1092.2,709,5,3
SCARP-AZ-P-11-1-1092.2,598,27,4
SCARP-AZ-P-11-1-1096,691,615,1
SCARP-AZ-P-11-1-1096,767,310,2
SCARP-AZ-P-11-1-1096,798,11,3
SCARP-AZ-P-11-1-1096,637,21,4
SCARP-AZ-P-11-1-2045.11,655,517,1
SCARP-AZ-P-11-1-2045.11,702,269,2
SCARP-AZ-P-11-1-2045.11,736,11,3
SCARP-AZ-P-11-1-2045.11,618,58,4
SCARP-AZ-P-11-1-4007.7,802,608,1
SCARP-AZ-P-11-1-4007.7,822,349,2
SCARP-AZ-P-11-1-4007.7,870,93,3
SCARP-AZ-P-11-1-4007.7,702,59,4
SCARP-AZ-P-11-1-4013,643,586,1
SCARP-AZ-P-11-1-4013,668,374,2
SCARP-AZ-P-11-1-4013,664,161,3
SCARP-AZ-P-11-1-4013,596,56,4
SCARP-AZ-P-11-1-4016,873,948,1
SCARP-AZ-P-11-1-4016,911,494,2
SCARP-AZ-P-11-1-4016,945,55,3
SCARP-AZ-P-11-1-4016,713,106,4
SCARP-AZ-P-11-1-4052,741,526,1
SCARP-AZ-P-11-1-4052,756,273,2
SCARP-AZ-P-11-1-4052,705,21,3
SCARP-AZ-P-11-1-4052,587,4,4
SCARP-AZ-P-11-1-4132,750,524,1
SCARP-AZ-P-11-1-4132,804,266,2
SCARP-AZ-P-11-1-4132,815,15,3
SCARP-AZ-P-11-1-4132,645,14,4
SCARP-AZ-P-11-1-4155.26,773,514,1
SCARP-AZ-P-11-1-4155.26,855,266,2
SCARP-AZ-P-11-1-4155.26,801,7,3
SCARP-AZ-P-11-1-4155.26,616,46,4
SCARP-AZ-P-11-1-Surface.1,708,707,1
SCARP-AZ-P-11-1-Surface.1,886,402,2
SCARP-AZ-P-11-1-Surface.1,888,38,3
SCARP-AZ-P-11-1-Surface.1,678,22,4
SCARP-AZ-P-12-12-119,695,594,1
SCARP-AZ-P-12-12-119,741,314,2
SCARP-AZ-P-12-12-119,787,24,3
SCARP-AZ-P-12-12-119,652,16,4
SCARP-AZ-P-12-12-124.11,685,511,1
SCARP-AZ-P-12-12-124.11,766,269,2
SCARP-AZ-P-12-12-124.11,805,20,3
SCARP-AZ-P-12-12-124.11,646,27,4
SCARP-AZ-P-12-12-2028,670,508,1
SCARP-AZ-P-12-12-2028,682,267,2
SCARP-AZ-P-12-12-2028,693,18,3
SCARP-AZ-P-12-12-2028,592,46,4
SCARP-AZ-P-12-12-2058,636,497,1
SCARP-AZ-P-12-12-2058,696,261,2
SCARP-AZ-P-12-12-2058,741,9,3
SCARP-AZ-P-12-12-2058,613,6,4
SCARP-AZ-P-16-112-3005,607,557,1
SCARP-AZ-P-16-112-3005,691,338,2
SCARP-AZ-P-16-112-3005,759,110,3
SCARP-AZ-P-16-112-3005,654,24,4
SCARP-AZ-P-16-112-3005.11,813,747,1
SCARP-AZ-P-16-112-3005.11,910,387,2
SCARP-AZ-P-16-112-3005.11,863,16,3
SCARP-AZ-P-16-112-3005.11,685,7,4
SCARP-BR3014-1,633,504,1
SCARP-BR3014-1,656,261,2
SCARP-BR3014-1,647,16,3
SCARP-BR3014-1,572,22,4
SCARP-BR3019-1,745,614,1
SCARP-BR3019-1,726,317,2
SCARP-BR3019-1,694,12,3
SCARP-BR3019-1,573,63,4
SCARP-BR3040-1,691,601,1
SCARP-BR3040-1,734,354,2
SCARP-BR3040-1,763,21,3
SCARP-BR3040-1,629,19,4
SCARP-BR3040-2,664,524,1
SCARP-BR3040-2,697,280,2
SCARP-BR3040-2,680,37,3
SCARP-BR3040-2,586,37,4
SCARP-BR3044-1,645,533,1
SCARP-BR3044-1,710,298,2
SCARP-BR3044-1,774,70,3
SCARP-BR3044-1,645,20,4
SCARP-BR3084-1,697,525,1
SCARP-BR3084-1,750,274,2
SCARP-BR3084-1,758,18,3
SCARP-BR3084-1,628,38,4
SCARP-BR3121-1,712,516,1
SCARP-BR3121-1,780,278,2
SCARP-BR3121-1,791,33,3
SCARP-BR3121-1,626,12,4
SCARP-BR3154-1,715,516,1
SCARP-BR3154-1,748,289,2
SCARP-BR3154-1,782,42,3
SCARP-BR3154-1,643,64,4
SCARP-BR3154-2,671,502,1
SCARP-BR3154-2,700,265,2
SCARP-BR3154-2,646,16,3
SCARP-BR3154-2,561,31,4
SCARP-BR3161-1,723,535,1
SCARP-BR3161-1,735,295,2
SCARP-BR3161-1,717,53,3
SCARP-BR3161-1,608,21,4
SCARP-BR3162-1,647,559,1
SCARP-BR3162-1,735,329,2
SCARP-BR3162-1,748,81,3
SCARP-BR3162-1,626,66,4
SCARP-BR3225-1,706,937,1
SCARP-BR3225-1,775,475,2
SCARP-BR3225-1,664,16,3
SCARP-BR3225-1,556,66,4
SCARP-BR3245-2,645,544,1
SCARP-BR3245-2,693,324,2
SCARP-BR3245-2,741,103,3
SCARP-BR3245-2,621,49,4
SCARP-CK1072-1,615,560,1
SCARP-CK1072-1,705,323,2
SCARP-CK1072-1,752,86,3
SCARP-CK1072-1,618,39,4
SCARP-CK4025-1,688,645,1
SCARP-CK4025-1,742,346,2
SCARP-CK4025-1,773,38,3
SCARP-CK4025-1,636,4,4
SCARP-CK4034-1,828,950,1
SCARP-CK4034-1,930,508,2
SCARP-CK4034-1,876,57,3
SCARP-CK4034-1,654,56,4
SCARP-CK4072-1,640,516,1
SCARP-CK4072-1,691,276,2
SCARP-CK4072-1,712,29,3
SCARP-CK4072-1,604,13,4
SCARP-CK4074-1,598,524,1
SCARP-CK4074-1,660,278,2
SCARP-CK4074-1,660,24,3
SCARP-CK4074-1,571,11,4
SCARP-CK4082-1,714,649,1
SCARP-CK4082-1,789,330,2
SCARP-CK4082-1,766,11,3
SCARP-CK4082-1,621,24,4
SCARP-CK4102-1,756,504,1
SCARP-CK4102-1,788,274,2
SCARP-CK4102-1,813,24,3
SCARP-CK4102-1,647,14,4
SCARP-HGK3005-1,704,528,1
SCARP-HGK3005-1,738,304,2
SCARP-HGK3005-1,748,63,3
SCARP-HGK3005-1,628,7,4
SCARP-PH100-1,784,991,1
SCARP-PH100-1,926,508,2
SCARP-PH100-1,852,12,3
SCARP-PH100-1,635,12,4
SCARP-PH101-1,666,584,1
SCARP-PH101-1,720,338,2
SCARP-PH101-1,783,52,3
SCARP-PH101-1,638,38,4
SCARP-PH124-4,660,508,1
SCARP-PH124-4,694,255,2
SCARP-PH124-4,705,7,3
SCARP-PH124-4,587,46,4
SCARP-PH2028-1,669,513,1
SCARP-PH2028-1,707,258,2
SCARP-PH2028-1,735,15,3
SCARP-PH2028-1,601,6,4
